ID,Script Name,Description,Uniqueness Group,Icon,Min Rank,Max Rank,Goal,50+ Goal,Reward,Script Params,Single Run,Element,Specific Skylander,Unlocked Skylander,Unlocked Magic Item,Has Magic Item With Level,Using Bonus Element,Specific Magic Item,Is Magic Item Of Level,Shoot Enemy,Shoot Hat,Shoot Balloon,Shoot Destructible,Shoot Projectile,Shoot Sheep,Shoot Present,Is Hideout,Combo Coin Element
568,Shoot,GOAL_DESTROY_BARRELS_ELEMENT_ONE_RUN,ShootItemElement,Barrel,999,999,45,55,3,,X,Random,,,,,,,,,,,Barrel,,,,,
569,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT,ShootItemElement,Balloons,15,25,25,50,1,,,Random,,,,,,,,,,X,,,,,,
570,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT,ShootItemElement,Balloons,20,30,50,100,1,,,Random,,,,,,,,,,X,,,,,,
571,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT,ShootItemElement,Balloons,25,35,75,150,1,,,Random,,,,,,,,,,X,,,,,,
572,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT,ShootItemElement,Balloons,30,40,100,200,1,,,Random,,,,,,,,,,X,,,,,,
573,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT,ShootItemElement,Balloons,35,45,150,300,2,,,Random,,,,,,,,,,X,,,,,,
574,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT,ShootItemElement,Balloons,40,50,200,400,2,,,Random,,,,,,,,,,X,,,,,,
575,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT,ShootItemElement,Balloons,45,50,250,500,2,,,Random,,,,,,,,,,X,,,,,,
576,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT,ShootItemElement,Balloons,50,50,300,600,2,,,Random,,,,,,,,,,X,,,,,,
577,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT,ShootItemElement,Balloons,999,999,350,700,2,,,Random,,,,,,,,,,X,,,,,,
578,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT_ONE_RUN,ShootItemElement,Balloons,15,25,10,20,2,,X,Random,,,,,,,,,,X,,,,,,
579,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT_ONE_RUN,ShootItemElement,Balloons,20,30,15,30,2,,X,Random,,,,,,,,,,X,,,,,,
580,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT_ONE_RUN,ShootItemElement,Balloons,25,35,20,40,2,,X,Random,,,,,,,,,,X,,,,,,
581,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT_ONE_RUN,ShootItemElement,Balloons,30,40,23,45,2,,X,Random,,,,,,,,,,X,,,,,,
582,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT_ONE_RUN,ShootItemElement,Balloons,35,45,25,50,2,,X,Random,,,,,,,,,,X,,,,,,
583,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT_ONE_RUN,ShootItemElement,Balloons,40,50,30,55,3,,X,Random,,,,,,,,,,X,,,,,,
584,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT_ONE_RUN,ShootItemElement,Balloons,45,50,35,60,3,,X,Random,,,,,,,,,,X,,,,,,
585,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT_ONE_RUN,ShootItemElement,Balloons,50,50,40,65,3,,X,Random,,,,,,,,,,X,,,,,,
586,Shoot,GOAL_SHOOT_BALLOONS_ELEMENT_ONE_RUN,ShootItemElement,Balloons,999,999,45,70,3,,X,Random,,,,,,,,,,X,,,,,,
587,Shoot,GOAL_SHOOT_HATS_ELEMENT,ShootItemElement,Hats,15,25,25,50,2,,,Random,,,,,,,,,X,,,,,,,
588,Shoot,GOAL_SHOOT_HATS_ELEMENT,ShootItemElement,Hats,20,30,50,100,1,,,Random,,,,,,,,,X,,,,,,,
589,Shoot,GOAL_SHOOT_HATS_ELEMENT,ShootItemElement,Hats,25,35,60,125,2,,,Random,,,,,,,,,X,,,,,,,
590,Shoot,GOAL_SHOOT_HATS_ELEMENT,ShootItemElement,Hats,30,40,75,150,1,,,Random,,,,,,,,,X,,,,,,,
591,Shoot,GOAL_SHOOT_HATS_ELEMENT,ShootItemElement,Hats,35,45,85,175,2,,,Random,,,,,,,,,X,,,,,,,
592,Shoot,GOAL_SHOOT_HATS_ELEMENT,ShootItemElement,Hats,40,50,100,200,1,,,Random,,,,,,,,,X,,,,,,,
593,Shoot,GOAL_SHOOT_HATS_ELEMENT,ShootItemElement,Hats,45,50,125,225,2,,,Random,,,,,,,,,X,,,,,,,
594,Shoot,GOAL_SHOOT_HATS_ELEMENT,ShootItemElement,Hats,50,50,150,250,1,,,Random,,,,,,,,,X,,,,,,,
595,Shoot,GOAL_SHOOT_HATS_ELEMENT,ShootItemElement,Hats,999,999,175,300,2,,,Random,,,,,,,,,X,,,,,,,
596,Shoot,GOAL_SHOOT_HATS_ELEMENT_ONE_RUN,ShootItemElement,Hats,15,25,5,10,2,,X,Random,,,,,,,,,X,,,,,,,
597,Shoot,GOAL_SHOOT_HATS_ELEMENT_ONE_RUN,ShootItemElement,Hats,20,30,7,15,2,,X,Random,,,,,,,,,X,,,,,,,
598,Shoot,GOAL_SHOOT_HATS_ELEMENT_ONE_RUN,ShootItemElement,Hats,25,35,10,20,2,,X,Random,,,,,,,,,X,,,,,,,
599,Shoot,GOAL_SHOOT_HATS_ELEMENT_ONE_RUN,ShootItemElement,Hats,30,40,13,25,2,,X,Random,,,,,,,,,X,,,,,,,
600,Shoot,GOAL_SHOOT_HATS_ELEMENT_ONE_RUN,ShootItemElement,Hats,35,45,15,30,2,,X,Random,,,,,,,,,X,,,,,,,
601,Shoot,GOAL_SHOOT_HATS_ELEMENT_ONE_RUN,ShootItemElement,Hats,40,50,17,35,2,,X,Random,,,,,,,,,X,,,,,,,
602,Shoot,GOAL_SHOOT_HATS_ELEMENT_ONE_RUN,ShootItemElement,Hats,45,50,20,40,2,,X,Random,,,,,,,,,X,,,,,,,
603,Shoot,GOAL_SHOOT_HATS_ELEMENT_ONE_RUN,ShootItemElement,Hats,50,50,23,45,2,,X,Random,,,,,,,,,X,,,,,,,
604,Shoot,GOAL_SHOOT_HATS_ELEMENT_ONE_RUN,ShootItemElement,Hats,999,999,25,50,3,,X,Random,,,,,,,,,X,,,,,,,
605,Shoot,GOAL_SHOOT_SHEEP_ELEMENT,ShootItemElement,Sheep,15,25,75,150,2,,,Random,,,,,,,,,,,,,X,,,
606,Shoot,GOAL_SHOOT_SHEEP_ELEMENT,ShootItemElement,Sheep,20,30,100,200,1,,,Random,,,,,,,,,,,,,X,,,
607,Shoot,GOAL_SHOOT_SHEEP_ELEMENT,ShootItemElement,Sheep,25,35,125,250,2,,,Random,,,,,,,,,,,,,X,,,
608,Shoot,GOAL_SHOOT_SHEEP_ELEMENT,ShootItemElement,Sheep,30,40,150,300,1,,,Random,,,,,,,,,,,,,X,,,
609,Shoot,GOAL_SHOOT_SHEEP_ELEMENT,ShootItemElement,Sheep,35,45,175,350,2,,,Random,,,,,,,,,,,,,X,,,
610,Shoot,GOAL_SHOOT_SHEEP_ELEMENT,ShootItemElement,Sheep,40,50,200,400,1,,,Random,,,,,,,,,,,,,X,,,
611,Shoot,GOAL_SHOOT_SHEEP_ELEMENT,ShootItemElement,Sheep,45,50,250,500,2,,,Random,,,,,,,,,,,,,X,,,
612,Shoot,GOAL_SHOOT_SHEEP_ELEMENT,ShootItemElement,Sheep,50,50,300,600,1,,,Random,,,,,,,,,,,,,X,,,
613,Shoot,GOAL_SHOOT_SHEEP_ELEMENT,ShootItemElement,Sheep,999,999,500,700,2,,,Random,,,,,,,,,,,,,X,,,
614,Shoot,GOAL_SHOOT_SHEEP_ELEMENT_ONE_RUN,ShootItemElement,Sheep,15,25,5,10,2,,X,Random,,,,,,,,,,,,,X,,,
615,Shoot,GOAL_SHOOT_SHEEP_ELEMENT_ONE_RUN,ShootItemElement,Sheep,20,30,10,20,2,,X,Random,,,,,,,,,,,,,X,,,
616,Shoot,GOAL_SHOOT_SHEEP_ELEMENT_ONE_RUN,ShootItemElement,Sheep,25,35,13,25,2,,X,Random,,,,,,,,,,,,,X,,,
617,Shoot,GOAL_SHOOT_SHEEP_ELEMENT_ONE_RUN,ShootItemElement,Sheep,30,40,17,35,2,,X,Random,,,,,,,,,,,,,X,,,
618,Shoot,GOAL_SHOOT_SHEEP_ELEMENT_ONE_RUN,ShootItemElement,Sheep,35,45,20,40,2,,X,Random,,,,,,,,,,,,,X,,,
619,Shoot,GOAL_SHOOT_SHEEP_ELEMENT_ONE_RUN,ShootItemElement,Sheep,40,50,23,45,2,,X,Random,,,,,,,,,,,,,X,,,
620,Shoot,GOAL_SHOOT_SHEEP_ELEMENT_ONE_RUN,ShootItemElement,Sheep,45,50,27,50,2,,X,Random,,,,,,,,,,,,,X,,,
621,Shoot,GOAL_SHOOT_SHEEP_ELEMENT_ONE_RUN,ShootItemElement,Sheep,50,50,30,55,2,,X,Random,,,,,,,,,,,,,X,,,
622,Shoot,GOAL_SHOOT_SHEEP_ELEMENT_ONE_RUN,ShootItemElement,Sheep,999,999,35,60,3,,X,Random,,,,,,,,,,,,,X,,,
623,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT,ShootProjectileElement,Cannonballs,15,25,75,150,3,,,Random,,,,,,,,,,,,X,,,,
624,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT,ShootProjectileElement,Cannonballs,20,30,100,200,2,,,Random,,,,,,,,,,,,X,,,,
625,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT,ShootProjectileElement,Cannonballs,25,35,125,250,3,,,Random,,,,,,,,,,,,X,,,,
626,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT,ShootProjectileElement,Cannonballs,30,40,150,300,2,,,Random,,,,,,,,,,,,X,,,,
627,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT,ShootProjectileElement,Cannonballs,35,45,175,350,3,,,Random,,,,,,,,,,,,X,,,,
628,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT,ShootProjectileElement,Cannonballs,40,50,200,400,2,,,Random,,,,,,,,,,,,X,,,,
629,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT,ShootProjectileElement,Cannonballs,45,50,250,500,3,,,Random,,,,,,,,,,,,X,,,,
630,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT,ShootProjectileElement,Cannonballs,50,50,300,600,2,,,Random,,,,,,,,,,,,X,,,,
631,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT,ShootProjectileElement,Cannonballs,999,999,500,750,3,,,Random,,,,,,,,,,,,X,,,,
632,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT_ONE_RUN,ShootProjectileElement,Cannonballs,15,25,5,10,3,,X,Random,,,,,,,,,,,,X,,,,
633,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT_ONE_RUN,ShootProjectileElement,Cannonballs,20,30,7,15,3,,X,Random,,,,,,,,,,,,X,,,,
634,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT_ONE_RUN,ShootProjectileElement,Cannonballs,25,35,10,20,3,,X,Random,,,,,,,,,,,,X,,,,
635,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT_ONE_RUN,ShootProjectileElement,Cannonballs,30,40,13,25,3,,X,Random,,,,,,,,,,,,X,,,,
636,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT_ONE_RUN,ShootProjectileElement,Cannonballs,35,45,15,30,3,,X,Random,,,,,,,,,,,,X,,,,
637,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT_ONE_RUN,ShootProjectileElement,Cannonballs,40,50,17,35,3,,X,Random,,,,,,,,,,,,X,,,,
638,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT_ONE_RUN,ShootProjectileElement,Cannonballs,45,50,20,40,3,,X,Random,,,,,,,,,,,,X,,,,
639,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT_ONE_RUN,ShootProjectileElement,Cannonballs,50,50,23,45,3,,X,Random,,,,,,,,,,,,X,,,,
640,Shoot,GOAL_SHOOT_PROJECTILES_ELEMENT_ONE_RUN,ShootProjectileElement,Cannonballs,999,999,25,50,3,,X,Random,,,,,,,,,,,,X,,,,
641,Shoot,GOAL_SHOOT_PRESENT_ELEMENT,ShootPresentElement,Present,15,25,3,7,2,,,Random,,,,,,,,,,,,,,X,,
642,Shoot,GOAL_SHOOT_PRESENT_ELEMENT,ShootPresentElement,Present,20,30,5,10,1,,,Random,,,,,,,,,,,,,,X,,
643,Shoot,GOAL_SHOOT_PRESENT_ELEMENT,ShootPresentElement,Present,25,35,7,13,2,,,Random,,,,,,,,,,,,,,X,,
644,Shoot,GOAL_SHOOT_PRESENT_ELEMENT,ShootPresentElement,Present,30,40,10,15,1,,,Random,,,,,,,,,,,,,,X,,
645,Shoot,GOAL_SHOOT_PRESENT_ELEMENT,ShootPresentElement,Present,35,45,13,17,2,,,Random,,,,,,,,,,,,,,X,,
646,Shoot,GOAL_SHOOT_PRESENT_ELEMENT,ShootPresentElement,Present,40,50,15,20,1,,,Random,,,,,,,,,,,,,,X,,
647,Shoot,GOAL_SHOOT_PRESENT_ELEMENT,ShootPresentElement,Present,45,50,17,25,2,,,Random,,,,,,,,,,,,,,X,,
648,Shoot,GOAL_SHOOT_PRESENT_ELEMENT,ShootPresentElement,Present,50,50,20,30,1,,,Random,,,,,,,,,,,,,,X,,
649,Shoot,GOAL_SHOOT_PRESENT_ELEMENT,ShootPresentElement,Present,999,999,25,50,2,,,Random,,,,,,,,,,,,,,X,,
650,Shoot,GOAL_SHOOT_PRESENT_ELEMENT_ONE_RUN,ShootPresentElement,Present,15,25,1,2,3,,X,Random,,,,,,,,,,,,,,X,,
651,Shoot,GOAL_SHOOT_PRESENT_ELEMENT_ONE_RUN,ShootPresentElement,Present,20,30,2,3,3,,X,Random,,,,,,,,,,,,,,X,,
652,Shoot,GOAL_SHOOT_PRESENT_ELEMENT_ONE_RUN,ShootPresentElement,Present,25,35,3,4,3,,X,Random,,,,,,,,,,,,,,X,,
653,Shoot,GOAL_SHOOT_PRESENT_ELEMENT_ONE_RUN,ShootPresentElement,Present,30,40,4,5,3,,X,Random,,,,,,,,,,,,,,X,,
654,Shoot,GOAL_SHOOT_PRESENT_ELEMENT_ONE_RUN,ShootPresentElement,Present,35,45,5,6,3,,X,Random,,,,,,,,,,,,,,X,,
655,Shoot,GOAL_SHOOT_PRESENT_ELEMENT_ONE_RUN,ShootPresentElement,Present,40,50,6,7,3,,X,Random,,,,,,,,,,,,,,X,,
656,Shoot,GOAL_SHOOT_PRESENT_ELEMENT_ONE_RUN,ShootPresentElement,Present,45,50,7,8,3,,X,Random,,,,,,,,,,,,,,X,,
657,Shoot,GOAL_SHOOT_PRESENT_ELEMENT_ONE_RUN,ShootPresentElement,Present,50,50,8,9,3,,X,Random,,,,,,,,,,,,,,X,,
658,Shoot,GOAL_SHOOT_PRESENT_ELEMENT_ONE_RUN,ShootPresentElement,Present,999,999,9,10,3,,X,Random,,,,,,,,,,,,,,X,,
659,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT,ShootFlyingTrollElement,Trolls,15,25,35,75,2,,,Random,,,,,,,,Flier,,,,,,,,
660,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT,ShootFlyingTrollElement,Trolls,20,30,50,100,2,,,Random,,,,,,,,Flier,,,,,,,,
661,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT,ShootFlyingTrollElement,Trolls,25,35,60,125,2,,,Random,,,,,,,,Flier,,,,,,,,
662,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT,ShootFlyingTrollElement,Trolls,30,40,75,150,2,,,Random,,,,,,,,Flier,,,,,,,,
663,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT,ShootFlyingTrollElement,Trolls,35,45,85,175,2,,,Random,,,,,,,,Flier,,,,,,,,
664,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT,ShootFlyingTrollElement,Trolls,40,50,100,200,2,,,Random,,,,,,,,Flier,,,,,,,,
665,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT,ShootFlyingTrollElement,Trolls,45,50,125,250,2,,,Random,,,,,,,,Flier,,,,,,,,
666,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT,ShootFlyingTrollElement,Trolls,50,50,150,300,2,,,Random,,,,,,,,Flier,,,,,,,,
667,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT,ShootFlyingTrollElement,Trolls,999,999,250,500,2,,,Random,,,,,,,,Flier,,,,,,,,
668,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT_ONE_RUN,ShootFlyingTrollElement,Trolls,15,25,6,12,3,,X,Random,,,,,,,,Flier,,,,,,,,
669,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT_ONE_RUN,ShootFlyingTrollElement,Trolls,20,30,8,16,3,,X,Random,,,,,,,,Flier,,,,,,,,
670,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT_ONE_RUN,ShootFlyingTrollElement,Trolls,25,35,10,20,3,,X,Random,,,,,,,,Flier,,,,,,,,
671,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT_ONE_RUN,ShootFlyingTrollElement,Trolls,30,40,12,24,3,,X,Random,,,,,,,,Flier,,,,,,,,
672,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT_ONE_RUN,ShootFlyingTrollElement,Trolls,35,45,14,28,3,,X,Random,,,,,,,,Flier,,,,,,,,
673,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT_ONE_RUN,ShootFlyingTrollElement,Trolls,40,50,16,32,3,,X,Random,,,,,,,,Flier,,,,,,,,
674,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT_ONE_RUN,ShootFlyingTrollElement,Trolls,45,50,18,36,3,,X,Random,,,,,,,,Flier,,,,,,,,
675,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT_ONE_RUN,ShootFlyingTrollElement,Trolls,50,50,20,40,3,,X,Random,,,,,,,,Flier,,,,,,,,
676,Shoot,GOAL_SHOOT_FLYING_TROLL_ELEMENT_ONE_RUN,ShootFlyingTrollElement,Trolls,999,999,30,50,3,,X,Random,,,,,,,,Flier,,,,,,,,
677,Shoot,GOAL_SHOOT_VASES_ELEMENT,ShootItemElement,Vase,15,25,4,10,2,,,Random,,,,,,,,,,,Pottery,,,,,
678,Shoot,GOAL_SHOOT_VASES_ELEMENT,ShootItemElement,Vase,20,30,6,15,1,,,Random,,,,,,,,,,,Pottery,,,,,
679,Shoot,GOAL_SHOOT_VASES_ELEMENT,ShootItemElement,Vase,25,35,8,20,2,,,Random,,,,,,,,,,,Pottery,,,,,
680,Shoot,GOAL_SHOOT_VASES_ELEMENT,ShootItemElement,Vase,30,40,10,30,1,,,Random,,,,,,,,,,,Pottery,,,,,
681,Shoot,GOAL_SHOOT_VASES_ELEMENT,ShootItemElement,Vase,35,45,12,40,2,,,Random,,,,,,,,,,,Pottery,,,,,
682,Shoot,GOAL_SHOOT_VASES_ELEMENT,ShootItemElement,Vase,40,50,14,50,1,,,Random,,,,,,,,,,,Pottery,,,,,
683,Shoot,GOAL_SHOOT_VASES_ELEMENT,ShootItemElement,Vase,45,50,16,60,2,,,Random,,,,,,,,,,,Pottery,,,,,
684,Shoot,GOAL_SHOOT_VASES_ELEMENT,ShootItemElement,Vase,50,50,18,70,1,,,Random,,,,,,,,,,,Pottery,,,,,
685,Shoot,GOAL_SHOOT_VASES_ELEMENT,ShootItemElement,Vase,999,999,20,80,2,,,Random,,,,,,,,,,,Pottery,,,,,
686,Shoot,GOAL_SHOOT_VASES_ELEMENT_ONE_RUN,ShootItemElement,Vase,15,25,1,2,2,,X,Random,,,,,,,,,,,Pottery,,,,,
687,Shoot,GOAL_SHOOT_VASES_ELEMENT_ONE_RUN,ShootItemElement,Vase,20,30,2,3,2,,X,Random,,,,,,,,,,,Pottery,,,,,
688,Shoot,GOAL_SHOOT_VASES_ELEMENT_ONE_RUN,ShootItemElement,Vase,25,35,3,4,2,,X,Random,,,,,,,,,,,Pottery,,,,,
689,Shoot,GOAL_SHOOT_VASES_ELEMENT_ONE_RUN,ShootItemElement,Vase,30,40,4,5,2,,X,Random,,,,,,,,,,,Pottery,,,,,
690,Shoot,GOAL_SHOOT_VASES_ELEMENT_ONE_RUN,ShootItemElement,Vase,35,45,5,6,2,,X,Random,,,,,,,,,,,Pottery,,,,,
691,Shoot,GOAL_SHOOT_VASES_ELEMENT_ONE_RUN,ShootItemElement,Vase,40,50,6,7,2,,X,Random,,,,,,,,,,,Pottery,,,,,
692,Shoot,GOAL_SHOOT_VASES_ELEMENT_ONE_RUN,ShootItemElement,Vase,45,50,7,8,2,,X,Random,,,,,,,,,,,Pottery,,,,,
693,Shoot,GOAL_SHOOT_VASES_ELEMENT_ONE_RUN,ShootItemElement,Vase,50,50,8,9,2,,X,Random,,,,,,,,,,,Pottery,,,,,
694,Shoot,GOAL_SHOOT_VASES_ELEMENT_ONE_RUN,ShootItemElement,Vase,999,999,9,10,3,,X,Random,,,,,,,,,,,Pottery,,,,,
695,Survive,GOAL_HIDEOUTS_ELEMENT,ClearHideoutElement,ClearHideout,15,25,15,30,2,,,Random,,,,,,,,,,,,,,,X,
696,Survive,GOAL_HIDEOUTS_ELEMENT,ClearHideoutElement,ClearHideout,20,30,20,40,2,,,Random,,,,,,,,,,,,,,,X,
697,Survive,GOAL_HIDEOUTS_ELEMENT,ClearHideoutElement,ClearHideout,25,35,25,50,2,,,Random,,,,,,,,,,,,,,,X,
698,Survive,GOAL_HIDEOUTS_ELEMENT,ClearHideoutElement,ClearHideout,30,40,30,60,2,,,Random,,,,,,,,,,,,,,,X,
699,Survive,GOAL_HIDEOUTS_ELEMENT,ClearHideoutElement,ClearHideout,35,45,35,70,2,,,Random,,,,,,,,,,,,,,,X,
700,Survive,GOAL_HIDEOUTS_ELEMENT,ClearHideoutElement,ClearHideout,40,50,40,80,2,,,Random,,,,,,,,,,,,,,,X,
701,Survive,GOAL_HIDEOUTS_ELEMENT,ClearHideoutElement,ClearHideout,45,50,45,90,2,,,Random,,,,,,,,,,,,,,,X,
702,Survive,GOAL_HIDEOUTS_ELEMENT,ClearHideoutElement,ClearHideout,999,999,50,100,2,,,Random,,,,,,,,,,,,,,,X,
703,Survive,GOAL_HIDEOUTS_ELEMENT_ONE_RUN,ClearHideoutElement,ClearHideout,20,30,2,4,3,,X,Random,,,,,,,,,,,,,,,X,
704,Survive,GOAL_HIDEOUTS_ELEMENT_ONE_RUN,ClearHideoutElement,ClearHideout,30,40,3,5,3,,X,Random,,,,,,,,,,,,,,,X,
705,Survive,GOAL_HIDEOUTS_ELEMENT_ONE_RUN,ClearHideoutElement,ClearHideout,40,50,4,6,3,,X,Random,,,,,,,,,,,,,,,X,
706,Survive,GOAL_HIDEOUTS_ELEMENT_ONE_RUN,ClearHideoutElement,ClearHideout,999,999,5,7,3,,X,Random,,,,,,,,,,,,,,,X,
707,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,15,25,15,40,1,2,,Random,,,,,,,,,,,,,,,,
708,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,20,30,20,45,1,2,,Random,,,,,,,,,,,,,,,,
709,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,25,35,25,50,1,2,,Random,,,,,,,,,,,,,,,,
710,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,999,999,50,75,1,2,,Random,,,,,,,,,,,,,,,,
711,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,15,25,15,40,2,3,,Random,,,,,,,,,,,,,,,,
712,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,20,30,20,45,2,3,,Random,,,,,,,,,,,,,,,,
713,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,25,35,25,50,2,3,,Random,,,,,,,,,,,,,,,,
714,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,30,40,30,55,2,3,,Random,,,,,,,,,,,,,,,,
715,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,999,999,50,75,2,3,,Random,,,,,,,,,,,,,,,,
716,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,15,25,15,40,2,4,,Random,,,,,,,,,,,,,,,,
717,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,20,30,20,45,2,4,,Random,,,,,,,,,,,,,,,,
718,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,25,35,25,50,2,4,,Random,,,,,,,,,,,,,,,,
719,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,30,40,30,55,2,4,,Random,,,,,,,,,,,,,,,,
720,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,40,50,35,60,2,4,,Random,,,,,,,,,,,,,,,,
721,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,999,999,50,75,2,4,,Random,,,,,,,,,,,,,,,,
722,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,15,25,15,40,3,5,,Random,,,,,,,,,,,,,,,,
723,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,20,30,20,45,3,5,,Random,,,,,,,,,,,,,,,,
724,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,25,35,25,50,3,5,,Random,,,,,,,,,,,,,,,,
725,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,30,40,30,55,3,5,,Random,,,,,,,,,,,,,,,,
726,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,40,50,35,60,3,5,,Random,,,,,,,,,,,,,,,,
727,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,45,50,40,65,3,5,,Random,,,,,,,,,,,,,,,,
728,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,50,50,45,70,3,5,,Random,,,,,,,,,,,,,,,,
729,Combo,GOAL_COMBOS_ELEMENT,ComboElement,Combo,999,999,50,75,3,5,,Random,,,,,,,,,,,,,,,,
730,Combo,GOAL_MAX_COMBOS_ELEMENT,ComboElement,MaxCombo,15,25,7,15,3,6,,Random,,,,,,,,,,,,,,,,
731,Combo,GOAL_MAX_COMBOS_ELEMENT,ComboElement,MaxCombo,20,30,10,20,3,6,,Random,,,,,,,,,,,,,,,,
732,Combo,GOAL_MAX_COMBOS_ELEMENT,ComboElement,MaxCombo,25,35,13,25,3,6,,Random,,,,,,,,,,,,,,,,
733,Combo,GOAL_MAX_COMBOS_ELEMENT,ComboElement,MaxCombo,30,40,15,30,3,6,,Random,,,,,,,,,,,,,,,,
734,Combo,GOAL_MAX_COMBOS_ELEMENT,ComboElement,MaxCombo,40,50,17,35,3,6,,Random,,,,,,,,,,,,,,,,
735,Combo,GOAL_MAX_COMBOS_ELEMENT,ComboElement,MaxCombo,45,50,20,40,3,6,,Random,,,,,,,,,,,,,,,,
736,Combo,GOAL_MAX_COMBOS_ELEMENT,ComboElement,MaxCombo,50,50,23,45,3,6,,Random,,,,,,,,,,,,,,,,
737,Combo,GOAL_MAX_COMBOS_ELEMENT,ComboElement,MaxCombo,999,999,25,50,3,6,,Random,,,,,,,,,,,,,,,,
738,CollectCoins,GOAL_COINS_ELEMENT,CollectCoinElement,Coins,20,30,1500,10000,1,,,Random,,,,,,,,,,,,,,,,
739,CollectCoins,GOAL_COINS_ELEMENT,CollectCoinElement,Coins,25,35,2500,20000,2,,,Random,,,,,,,,,,,,,,,,
740,CollectCoins,GOAL_COINS_ELEMENT,CollectCoinElement,Coins,30,40,5000,30000,1,,,Random,,,,,,,,,,,,,,,,
